Product Name,Model_Number,Series,Color,Laptop_Category,MRP_cleaned,Selling_Price_cleaned,Discount_pct,Price_Difference,Rating_cleaned,Ratings_Count_cleaned,Reviews_Count_cleaned,RAM_GB,RAM_Type,SSD_GB,Screen_Size_inches,Screen_Size_cm,Weight_kg,Processor_Brand,Processor_Name,Processor_Generation_cleaned,Operating_System,Refresh_Rate_Hz,Has_Touchscreen,Is_Gaming_Laptop,Has_OLED_Display,In_Stock,Performance_Score,Warranty_Summary,URL,Review_Count,Review_Summaries,Average_Sentiment,Has_Reviews
"ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Thin and Light Laptop (15.6 Inch, 1B&Quiet Blue, 1.7 Kg, With MS Office)",X1504VA-NJ2325WS,Vivobook 15,1B&Quiet Blue,Thin and Light,56990.0,35990.0,36.0,21000.0,4.2,692,53,16,DDR4,512.0,15.6,39.62,1.7,Intel,Core i3,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj2325ws-thin-light-laptop/p/itm35fb3f9516635?pid=COMH9499CDEZTNHX&lid=LSTCOMH9499CDEZTNHXLD7KLF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_q-QqFzyCly6r-nmK5eIMPGKlW8-18yy2G3yey7vmxjhqyUFnuQT8dTvb1gqPmrevtefm174SzSD4B7WTgbkFEfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=cg2b8393n40000001754328562363&qH=c06ea84a1e3dc3c6,10,Great product; Classy product; Good; Delightful; Really Nice; Awesome; Awesome; Nice; Not good; Very Good,Positive,True
"ASUS Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic, Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) K3605VC-RP413WS Gaming Laptop (16 Inch, Cool Silver, 1.8 Kg, With MS Office)",K3605VC-RP413WS,"Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic,",Cool Silver,Gaming,89990.0,64490.0,28.0,25500.0,4.3,274,16,16,DDR4,512.0,16.0,40.64,1.8,Intel,Core i5,13.0,Windows 11 Home,144.0,False,True,False,True,101.52,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-16x-2025-creator-office-2024-m365-basic-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-k3605vc-rp413ws-gaming-laptop/p/itmec40249e8fe47?pid=COMH9499MNGSKSBV&lid=LSTCOMH9499MNGSKSBVA08LZK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=48a7e8b2-46c1-460c-b137-bf2db29e3d69.COMH9499MNGSKSBV.SEARCH&ppt=None&ppn=None&ssid=ipn9oib8io0000001754328570743&qH=c06ea84a1e3dc3c6,10,"Only good on paper, just okay in real life; Nice product; Worth every penny; Value-for-money; Worth every penny; Delightful; Must buy!; Simply awesome; Fabulous!; Perfect product!",Positive,True
"ASUS Vivobook 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) X1502VA-BQ837WS Thin and Light Laptop (15.6 Inch, Cool Silver, 1.70 Kg, With MS Office)",X1502VA-BQ837WS,Vivobook 15,Cool Silver,Thin and Light,85990.0,61990.0,27.0,24000.0,4.3,153,13,16,DDR4,512.0,15.6,39.62,1.7,Intel,Core i7,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-x1502va-bq837ws-thin-light-laptop/p/itm500337caaa66d?pid=COMH96FBVPKVYXUE&lid=LSTCOMH96FBVPKVYXUEDJAWKB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_207&otracker=search&otracker1=search&fm=organic&iid=en_p0GS1cfv_uhZ42WJFHjKP4LqTtqVAI047WACxlKvJfWPPMpwabDYzTHb0BnXYIjyT1cxn66Cb8k5SxG-HE054PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4qzt9z5ui80000001754328598267&qH=c06ea84a1e3dc3c6,10,Worth the money; Pretty good; Best in the market!; Very Good; Decent product; Terrific purchase; Worthless; Perfect product!; Best in the market!; Terrific purchase,Positive,True
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) S3407VA-LY033WS Thin and Light Laptop (14 inch, Cool Silver, 1.39 Kg, With MS Office)",S3407VA-LY033WS,"Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series",Cool Silver,Thin and Light,84990.0,58990.0,30.0,26000.0,4.4,93,6,16,DDR5,512.0,14.0,35.56,1.39,Intel,Core i5,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-metallic-design-h-series-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-s3407va-ly033ws-thin-light-laptop/p/itm7da6134d4236a?pid=COMH9SJ9QHFMWRGM&lid=LSTCOMH9SJ9QHFMWRGMPKHG6W&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_218&otracker=search&otracker1=search&fm=organic&iid=en_kykJRd0-FI9q_exBv65QpRRL4NY5uP9ngexvHNrjNgQqzG81FtQaJYMcsVaLE9RXMh7cN6RkYng_t45szBlZn_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=02nc8turvk0000001754328604196&qH=c06ea84a1e3dc3c6,6,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Positive,True
"ASUS Vivobook 14 Flip OLED 2025 Copilot+PC, MSO 2024+M365 Basic, AI PC, A-Part Metal Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home) TP3407SA-QL024WS 2 in 1 Laptop (14 Inch, Matte Gray, 1.57 Kg, With MS Office)",TP3407SA-QL024WS,"Vivobook 14 Flip OLED 2025 Copilot+PC, MSO 2024+M365 Basic, AI PC, A-Part Metal",Matte Gray,2-in-1,122990.0,86990.0,29.0,36000.0,4.8,4,1,16,LPDDR5X,512.0,14.0,35.56,1.57,Intel,Core Ultra 5,13.0,Windows 11 Home,60.0,True,False,True,True,57.12,1 Year Onsite warranty,https://www.flipkart.com/asus-vivobook-14-flip-oled-2025-copilot-pc-mso-2024-m365-basic-ai-pc-a-part-metal-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-tp3407sa-ql024ws-2-1-laptop/p/itm7f344f86d1b13?pid=COMH89EBRZGZABHF&lid=LSTCOMH89EBRZGZABHFWPTISJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_228&otracker=search&otracker1=search&fm=organic&iid=en_kykJRd0-FI9q_exBv65QpRRL4NY5uP9ngexvHNrjNgSkmvzLZd9Yu4T83bkNUTqw40rPvN2VLwihVpPcGhuZH_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=02nc8turvk0000001754328604196&qH=c06ea84a1e3dc3c6,1,Good choice,Positive,True
"ASUS ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ546WS Thin and Light Laptop (15.6 inch, Silver, 1.7 Kg, With MS Office)",X1504VA-NJ546WS,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*,",Silver,Thin and Light,73990.0,47990.0,35.0,26000.0,4.4,0,0,16,DDR4,512.0,15.6,39.62,1.7,Intel,Core i5,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj546ws-thin-light-laptop/p/itmced428c41f834?pid=COMHCQ5E5ZFZD4BV&lid=LSTCOMHCQ5E5ZFZD4BVQUWCVK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_143&otracker=search&otracker1=search&fm=organic&iid=d760d444-9c9c-446d-8a8b-dbdecfa7e134.COMHCQ5E5ZFZD4BV.SEARCH&ppt=None&ppn=None&ssid=8aawh4hrk00000001754328584445&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS TUF Gaming F15 Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) FX577ZM-HQ067WS Gaming Laptop (15.6 inch, Jaeger Gray, 2.20 kg, With MS Office)",FX577ZM-HQ067WS,TUF Gaming F15,Jaeger Gray,Gaming,173990.0,108000.0,37.0,65990.0,4.3,53,7,16,DDR5,1000.0,15.6,39.62,2.2,Intel,Core i7,12.0,Windows 11 Home,60.0,False,True,False,True,92.0,1 Year Onsite Warranty,https://www.flipkart.com/asus-tuf-gaming-f15-intel-core-i7-12th-gen-12700h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-165-hz-fx577zm-hq067ws-laptop/p/itm18565b89ac405?pid=COMGCZUJC4864XB5&lid=LSTCOMGCZUJC4864XB5I3R6JN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_160&otracker=search&otracker1=search&fm=organic&iid=3b6883de-2618-4507-b145-4e5609819320.COMGCZUJC4864XB5.SEARCH&ppt=None&ppn=None&ssid=doc3oziku80000001754328589521&qH=c06ea84a1e3dc3c6,7,Awesome Laptop for the Monry; Brilliant; Worth every penny; Worth the money; Terrific; Just wow!; Useless product,Positive,True
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) S3407VA-LY033WS Thin and Light Laptop (14 inch, Cool Silver, 1.39 Kg, With MS Office)",S3407VA-LY033WS,"Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series",Cool Silver,Thin and Light,84990.0,58990.0,30.0,26000.0,4.4,93,6,16,DDR5,512.0,14.0,35.56,1.39,Intel,Core i5,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-metallic-design-h-series-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-s3407va-ly033ws-thin-light-laptop/p/itm7da6134d4236a?pid=COMH9SJ9QHFMWRGM&lid=LSTCOMH9SJ9QHFMWRGMPKHG6W&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_172&otracker=search&otracker1=search&fm=organic&iid=en_jqQaYFNsex9PVitoWi6ac_QlR8nQImjKubl35ccE2vmjzkQGUhVYe5toK5RODAfWMh7cN6RkYng_t45szBlZn_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lxgwec2qrk0000001754328594002&qH=c06ea84a1e3dc3c6,6,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Positive,True
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) S3407VA-LY037WS Thin and Light Laptop (14 inch, Matte Gray, 1.39 Kg, With MS Office)",S3407VA-LY037WS,"Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series",Matte Gray,Thin and Light,84990.0,58990.0,30.0,26000.0,4.4,93,6,16,DDR5,512.0,14.0,35.56,1.39,Intel,Core i5,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-metallic-design-h-series-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-s3407va-ly037ws-thin-light-laptop/p/itm820c07740b4c9?pid=COMH9SJ9VCEQJCSX&lid=LSTCOMH9SJ9VCEQJCSXBL2HSQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_357&otracker=search&otracker1=search&fm=organic&iid=en_ddhDAxQk6DtEjgAdabXPSgmr1PlZFFUpr7eBujQS2GkYhTetHYyrPcbX7LhzIIrdiUnXTvlE0QnaJ15ybJ4dPPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=9og300s8w00000001754328624318&qH=c06ea84a1e3dc3c6,6,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Positive,True
"ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) FA566NFR-HN259W Gaming Laptop (15.6 inch, Graphite Black, 2.30 Kg)",FA566NFR-HN259W,TUF Gaming A15,Graphite Black,Gaming,75990.0,56990.0,25.0,19000.0,4.3,1539,111,16,DDR5,512.0,15.6,39.62,2.3,AMD,Ryzen 7 Octa Core,13.0,Windows 11 Home,144.0,False,True,False,True,101.52,1 Year Carry-in Warranty,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-fa566nfr-hn259w-laptop/p/itm10514ecd2a794?pid=COMHFT2NEWGYDWAV&lid=LSTCOMHFT2NEWGYDWAVPS8GCS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=c37f099d-f14b-49e4-8620-8d8c7eea5057.COMHFT2NEWGYDWAV.SEARCH&ppt=None&ppn=None&ssid=cg2b8393n40000001754328562363&qH=c06ea84a1e3dc3c6,10,Good choice; Value-for-money; Really Nice; Nice; Terrific purchase; Good; Mind-blowing purchase; Worth the money; Pretty good; Delightful,Positive,True
"ASUS Vivobook Go 15, Backlit Keyboard, 12th Gen, Equivalent to Intel 12th Gen, Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) E1504GA-NJ321WS Thin and Light Laptop (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)",E1504GA-NJ321WS,"Vivobook Go 15, Backlit Keyboard, 12th Gen, Equivalent to Intel 12th Gen,",Cool Silver,Thin and Light,54443.0,33890.0,37.0,20553.0,4.3,252,19,8,DDR4,512.0,15.6,39.62,1.63,Intel,Core i3,13.0,Windows 11 Home,60.0,False,False,False,False,21.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-go-15-backlit-keyboard-12th-gen-equivalent-intel-core-i3-n305-8-gb-512-gb-ssd-windows-11-home-e1504ga-nj321ws-thin-light-laptop/p/itm283c8ed983ac3?pid=COMGZDQJZXFNV7QD&lid=LSTCOMGZDQJZXFNV7QDBT40TM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_90&otracker=search&otracker1=search&fm=organic&iid=de98dd3f-c735-47f0-bf82-b0e003f586ce.COMGZDQJZXFNV7QD.SEARCH&ppt=None&ppn=None&ssid=37751brs1s0000001754328574341&qH=c06ea84a1e3dc3c6,10,Highly recommended; Awesome; Fair; Value-for-money; Wonderful; Does the job; Classy product; Excellent; Best in the market!; Worth every penny,Positive,True
"ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK3321WS Thin and Light Laptop (14 inch, Cool Silver, 1.38 Kg, With MS Office)",E1404FA-NK3321WS,Vivobook Go 14 (2025) with Office 2024 + M365 Basic*,Cool Silver,Thin and Light,43990.0,30990.0,29.0,13000.0,4.2,2520,245,8,LPDDR5,512.0,14.0,35.56,1.38,AMD,Ryzen 3 Quad Core,13.0,Windows 11 Home,60.0,False,False,False,True,21.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-go-14-2025-office-2024-m365-basic-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk3321ws-thin-light-laptop/p/itm1472d87e3ca55?pid=COMH9SJ9YXA8RGGT&lid=LSTCOMH9SJ9YXA8RGGTTIESJR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=977ebbed-d3bf-49e7-a2c8-f71ac1267210.COMH9SJ9YXA8RGGT.SEARCH&ppt=None&ppn=None&ssid=kcx3bhqc1c0000001754328566366&qH=c06ea84a1e3dc3c6,10,Wonderful; Fabulous!; Classy product; Delightful; Pretty good; Pretty good; Best in the market!; Highly recommended; Classy product; Pretty good,Positive,True
"ASUS Vivobook 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ540WS Thin and Light Laptop (15.6 Inch, Cool Silver, 1.70 Kg, With MS Office)",X1504VA-NJ540WS,Vivobook 15,Cool Silver,Thin and Light,73990.0,49990.0,32.0,24000.0,4.5,0,0,16,DDR4,512.0,15.6,39.62,1.7,Intel,Core i5,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj540ws-thin-light-laptop/p/itmc5f8cb8e52c33?pid=COMH4CHFYZTU2XEX&lid=LSTCOMH4CHFYZTU2XEXCDSYKC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_246&otracker=search&otracker1=search&fm=organic&iid=3b613ac3-4cb2-42b8-88a7-abddd55a197e.COMH4CHFYZTU2XEX.SEARCH&ppt=None&ppn=None&ssid=ki0h15guxc0000001754328607944&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FX577ZC-HN193W Gaming Laptop (15.6 Inch, Jaeger Gray, 2.20 Kg)",FX577ZC-HN193W,Unknown,Jaeger Gray,Gaming,104990.0,91990.0,12.0,13000.0,4.2,0,0,16,DDR4,512.0,15.6,39.62,2.2,Intel,Core i7,12.0,Windows 11 Home,144.0,True,True,False,True,101.52,1 Year Onsite Warranty,https://www.flipkart.com/asus-intel-core-i7-12th-gen-12700h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fx577zc-hn193w-gaming-laptop/p/itmc3600f8877d0d?pid=COMH274VYKCHUVAW&lid=LSTCOMH274VYKCHUVAWFM3CTL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_199&otracker=search&otracker1=search&fm=organic&iid=006572e1-a400-4ad1-b870-fe0a3e551de7.COMH274VYKCHUVAW.SEARCH&ppt=None&ppn=None&ssid=4qzt9z5ui80000001754328598267&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic* Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) X1605VA-MB1628WS Thin and Light Laptop (16 inch, Transparent Silver, 1.88 Kg, With MS Office)",X1605VA-MB1628WS,Vivobook 16 (2025) with Office 2024 + M365 Basic*,Transparent Silver,Thin and Light,87990.0,63990.0,27.0,24000.0,3.8,4,0,16,DDR4,512.0,16.0,40.64,1.88,Intel,Core i7,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-16-2025-office-2024-m365-basic-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-x1605va-mb1628ws-thin-light-laptop/p/itmeb987d0e44264?pid=COMH9SJ9BGMUNG2A&lid=LSTCOMH9SJ9BGMUNG2AX6FJBZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_106&otracker=search&otracker1=search&fm=organic&iid=0c2bb796-48d7-4e7e-998e-23aa8a4b1059.COMH9SJ9BGMUNG2A.SEARCH&ppt=None&ppn=None&ssid=zwho5v1mo00000001754328579295&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS Vivobook 15 Intel Core i3 11th Gen i3-1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ3381WS Laptop (15.6 inch, Indie Black, 1.8 kg, With MS Office)",X1500EA-EJ3381WS,Vivobook 15,Indie Black,Standard Laptop,49990.0,34990.0,30.0,15000.0,3.7,49,4,8,DDR4,512.0,15.6,39.62,1.8,Intel,Core i3,11.0,Windows 11 Home,60.0,False,False,False,True,21.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-11th-gen-i3-1115g4-8-gb-512-gb-ssd-windows-11-home-x1500ea-ej3381ws-laptop/p/itm2ca46b6d22a06?pid=COMGMXT5FNPRPFGZ&lid=LSTCOMGMXT5FNPRPFGZZ8T9WT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_176&otracker=search&otracker1=search&fm=organic&iid=c74621ce-3809-4f78-bf4f-3608f9f78019.COMGMXT5FNPRPFGZ.SEARCH&ppt=None&ppn=None&ssid=lxgwec2qrk0000001754328594002&qH=c06ea84a1e3dc3c6,4,Pretty good; Could be way better; Terrible product; Super!,Positive,True
"ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1503CVA-S70501WS Thin and Light Laptop (15.6 inch, Misty Grey, 1.62 Kg, With MS Office)",P1503CVA-S70501WS,Expertbook P1,Misty Grey,Thin and Light,69990.0,34490.0,50.0,35500.0,4.1,672,83,8,DDR5,512.0,15.6,39.62,1.62,Intel,Core i3,13.0,Windows 11 Home,60.0,False,False,False,True,21.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-expertbook-p1-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-p1503cva-s70501ws-thin-light-laptop/p/itm5b59a30b4c016?pid=COMH8Z2QADYUVZN8&lid=LSTCOMH8Z2QADYUVZN8LRHSHZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=977ebbed-d3bf-49e7-a2c8-f71ac1267210.COMH8Z2QADYUVZN8.SEARCH&ppt=None&ppn=None&ssid=kcx3bhqc1c0000001754328566366&qH=c06ea84a1e3dc3c6,10,Excellent; Highly recommended; Fabulous!; Great product; Value-for-money; Value-for-money; Nice product; Excellent; Delightful; Good choice,Positive,True
"ASUS Vivobook 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) X1502VA-BQ837WS Thin and Light Laptop (15.6 Inch, Cool Silver, 1.70 Kg, With MS Office)",X1502VA-BQ837WS,Vivobook 15,Cool Silver,Thin and Light,85990.0,61990.0,27.0,24000.0,4.3,153,13,16,DDR4,512.0,15.6,39.62,1.7,Intel,Core i7,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-x1502va-bq837ws-thin-light-laptop/p/itm500337caaa66d?pid=COMH96FBVPKVYXUE&lid=LSTCOMH96FBVPKVYXUEDJAWKB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_q-QqFzyCly6r-nmK5eIMPGKlW8-18yy2G3yey7vmxjh04fGftFgUN-68kFGEYN5EHrHx8lqAEc4o6rYhQrBEgq8iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=cg2b8393n40000001754328562363&qH=c06ea84a1e3dc3c6,10,Worth the money; Pretty good; Best in the market!; Very Good; Decent product; Terrific purchase; Worthless; Perfect product!; Best in the market!; Terrific purchase,Positive,True
